1221;Royal Exchange;-33.87;151.21;
1222;Royal Exchange;-33.87;151.21;
1223;Royal Exchange;-33.87;151.21;
1224;Royal Exchange;-33.87;151.21;
1225;Royal Exchange;-33.87;151.21;
1226;Queen Victoria Building;-33.87;151.21;
1227;Queen Victoria Building;-33.87;151.21;
1228;Queen Victoria Building;-33.87;151.21;
1229;Queen Victoria Building;-33.87;151.21;
1230;Queen Victoria Building;-33.87;151.21;
1231;Sydney South;-33.82;151.04;
1232;Sydney South;-33.82;151.04;
1233;Sydney South;-33.82;151.04;
1234;Sydney South;-33.82;151.04;
1235;Sydney South;-33.82;151.04;
1236;Haymarket;-29.82;151.66;
1237;Haymarket;-29.82;151.66;
1238;Haymarket;-29.82;151.66;
1239;Haymarket;-29.82;151.66;
1240;Haymarket;-29.82;151.66;
1291;Sydney;-33.79;151.27;
1292;Sydney;-33.79;151.27;
1293;Sydney;-33.79;151.27;
1294;Sydney;-33.79;151.27;
1295;Sydney;-33.79;151.27;
1296;Sydney;-33.79;151.27;
1297;Sydney;-33.79;151.27;
1298;Sydney;-33.79;151.27;
1299;Sydney;-33.79;151.27;
1300;Darlinghurst;-33.88;151.22;
1335;Potts Point;-33.82;151.12;
1340;Kings Cross;-35.54;148.02;
1355;Bondi Junction;-33.89;151.26;
1360;Double Bay;-33.88;151.24;
1401;Broadway;-33.88;151.2;
1420;Strawberry Hills;-33.73;150.93;
1422;Strawberry Hills;-33.73;150.93;
1423;Strawberry Hills;-33.73;150.93;
1424;Strawberry Hills;-33.73;150.93;
1425;Strawberry Hills;-33.73;150.93;
1426;Strawberry Hills;-33.73;150.93;
1427;Strawberry Hills;-33.73;150.93;
1428;Strawberry Hills;-33.73;150.93;
1429;Strawberry Hills;-33.73;150.93;
1430;Eveleigh;-33.89;151.2;
1435;Alexandria;-33.71;151.11;
1440;Waterloo;-33.9;151.06;
1441;Waterloo;-33.9;151.06;
1445;Rosebery;-34.08;151.01;
1450;Camperdown;-30.31;153.14;
1455;Botany;-33.95;151.2;
1460;Mascot;-33.93;151.21;
1465;Kensington;-33.89;151.14;
1466;Unsw Sydney;-33.91;151.23;
1470;Drummoyne;-33.84;151.15;
1475;Marrickville;-33.91;151.15;
1476;Marrickville;-33.91;151.15;
1480;Kingsgrove;-33.94;151.1;
1490;Miranda;-34.04;151.11;
1493;Hurstville;-33.98;151.09;
1495;Caringbah;-34.05;151.12;
1499;Sutherland;-34.02;151.06;
1515;West Chatswood;-33.82;151.21;
1565;Milsons Point;-33.87;151.19;
1570;Artarmon;-33.81;151.19;
1582;Crows Nest;-33.83;151.2;
1585;Crows Nest;-33.83;151.2;
1590;St Leonards;-33.29;151.47;
1595;Lane Cove;-33.79;151.19;
1597;Lane Cove;-33.79;151.19;
1630;Hornsby;-33.71;151.1;
1639;Frenchs Forest;-33.79;151.25;
1640;Frenchs Forest;-33.79;151.25;
1655;Manly;-33.33;151.51;
1658;Mona Vale;-33.7;151.22;
1660;Mona Vale;-33.7;151.22;
1675;Gladesville;-33.83;151.14;
1680;Ryde;-33.76;151.14;
1685;West Ryde;-33.8;151.09;
1700;Ermington;-33.95;151.21;
1710;Epping;-33.78;151.12;
1712;Epping;-33.78;151.12;
1715;Pennant Hills;-33.76;151.05;
1730;Seven Hills;-33.76;150.97;
